user_id,ab_group,ts,pdate,session_number
rBMs4WQ+UZ8gXAAfUYLLAg==,A,2023-05-03T05:56:34.522443Z,2023-05-03,1
rBMs4WQ+UZ8gXAAfUYLLAg==,A,2023-05-03T05:59:02.560961Z,2023-05-03,1
rBMs4WQ+UZ8gXAAfUYLLAg==,A,2023-05-03T05:59:51.140882Z,2023-05-03,1
rBMs4WQ+UZ8gXAAfUYLLAg==,A,2023-05-03T06:12:48.169629Z,2023-05-03,1
rBMs4WQ+UZ8gXAAfUYLLAg==,A,2023-05-03T06:13:02.965931Z,2023-05-03,1
rBMs4WQ+UZ8gXAAfUYLLAg==,A,2023-05-03T06:32:21.565125Z,2023-05-03,1
rBMs4WQ+UZ8gXAAfUYLLAg==,A,2023-05-03T06:35:44.324090Z,2023-05-03,1
rBMs4WQ+UZ8gXAAfUYLLAg==,A,2023-05-03T06:38:52.204274Z,2023-05-03,1
rBMs4WQ0RL4gVAAgBaBPAg==,B,2023-05-01T17:39:13.804055Z,2023-05-01,1
rBMs4WQ0RL4gVAAgBaBPAg==,B,2023-05-01T17:40:03.963359Z,2023-05-01,1
rBMs4WQ0RL4gVAAgBaBPAg==,B,2023-05-01T17:40:25.938428Z,2023-05-01,1
rBMs4WQ0RL4gVAAgBaBPAg==,B,2023-05-01T17:40:45.223589Z,2023-05-01,1
rBMs4WQ0RL4gVAAgBaBPAg==,B,2023-05-01T17:40:59.106099Z,2023-05-01,1
rBMs4WQ0RL4gVAAgBaBPAg==,B,2023-05-01T17:41:14.494570Z,2023-05-01,1
rBMs4WQ0RL4gVAAgBaBPAg==,B,2023-05-01T17:41:15.550866Z,2023-05-01,1
rBMs4WQ0RL4gVAAgBaBPAg==,B,2023-05-01T17:41:23.702442Z,2023-05-01,1
rBMs4WQ0RL4gVAAgBaBPAg==,B,2023-05-01T17:42:41.777455Z,2023-05-01,1
rBMs4WQ0RL4gVAAgBaBPAg==,B,2023-05-01T17:43:16.422313Z,2023-05-01,1
rBMs4WQ0RL4gVAAgBaBPAg==,B,2023-05-01T17:43:40.534771Z,2023-05-01,1
rBMs4WQ0RL4gVAAgBaBPAg==,B,2023-05-01T17:44:03.643620Z,2023-05-01,1
rBMs4WQ0RL4gVAAgBaBPAg==,B,2023-05-01T17:44:32.315656Z,2023-05-01,1
rBMs4WQ0RL4gVAAgBaBPAg==,B,2023-05-01T17:53:52.098400Z,2023-05-01,1
rBMs4WQ0RL4gVAAgBaBPAg==,B,2023-05-01T18:19:04.543484Z,2023-05-01,1
rBMs4WQ0RL4gVAAgBaBPAg==,B,2023-05-01T18:19:38.656124Z,2023-05-01,1
rBMs4WQ0nkkgVAAgCBAXAg==,A,2023-05-01T18:37:13.287146Z,2023-05-01,1
rBMs4WQ0nkkgVAAgCBAXAg==,A,2023-05-01T18:38:40.979005Z,2023-05-01,1
rBMs4WQ0nkkgVAAgCBAXAg==,A,2023-05-01T18:44:06.531553Z,2023-05-01,1
rBMs4WQ0nkkgVAAgCBAXAg==,A,2023-05-01T18:47:52.764730Z,2023-05-01,1
rBMs4WQ0nkkgVAAgCBAXAg==,A,2023-05-01T18:50:39.384334Z,2023-05-01,1
rBMs4WQ0nkkgVAAgCBAXAg==,A,2023-05-01T18:51:03.771574Z,2023-05-01,1
rBMs4WQ0nkkgVAAgCBAXAg==,A,2023-05-01T18:51:47.315419Z,2023-05-01,1
rBMs4WQ0nkkgVAAgCBAXAg==,A,2023-05-01T18:52:11.972941Z,2023-05-01,1
rBMs4WQ0nkkgVAAgCBAXAg==,A,2023-05-01T18:52:50.665534Z,2023-05-01,1
rBMs4WQ0nkkgVAAgCBAXAg==,A,2023-05-01T18:54:43.775287Z,2023-05-01,1
rBMs4WQ0nkkgVAAgCBAXAg==,A,2023-05-01T18:56:06.219731Z,2023-05-01,1
rBMs4WQ0nkkgVAAgCBAXAg==,A,2023-05-01T18:58:08.899053Z,2023-05-01,1
rBMs4WQ0nkkgVAAgCBAXAg==,A,2023-05-01T19:01:36.873631Z,2023-05-01,1
rBMs4WQ0nkkgVAAgCBAXAg==,A,2023-05-01T19:05:58.734649Z,2023-05-01,1
rBMs4WQ0nkkgVAAgCBAXAg==,A,2023-05-01T19:09:11.402979Z,2023-05-01,1
rBMs4WQ0nkkgVAAgCBAXAg==,A,2023-05-01T19:14:50.269135Z,2023-05-01,1
rBMs4WQ0nkkgVAAgCBAXAg==,A,2023-05-01T19:19:21.542822Z,2023-05-01,1
rBMs4WQ0nkkgVAAgCBAXAg==,A,2023-05-01T19:20:00.599025Z,2023-05-01,1
rBMs4WQ0nkkgVAAgCBAXAg==,A,2023-05-01T19:23:44.754446Z,2023-05-01,1
rBMs4WQ0nkkgVAAgCBAXAg==,A,2023-05-01T19:30:04.632583Z,2023-05-01,1
rBMs4WQ0nkkgVAAgCBAXAg==,A,2023-05-01T19:31:19.390695Z,2023-05-01,1
rBMs4WQ0nkkgVAAgCBAXAg==,A,2023-05-01T19:38:37.828861Z,2023-05-01,1
rBMs4WQ0nkkgVAAgCBAXAg==,A,2023-05-01T19:53:55.470345Z,2023-05-01,1
rBMs4WQ1keQgVAAgD/duAg==,B,2023-05-03T19:11:41.752973Z,2023-05-03,1
rBMs4WQ1keQgVAAgD/duAg==,B,2023-05-03T19:12:04.851688Z,2023-05-03,1
rBMs4WQ1keQgVAAgD/duAg==,B,2023-05-03T19:15:40.000164Z,2023-05-03,1
rBMs4WQ1keQgVAAgD/duAg==,B,2023-05-03T19:16:44.074394Z,2023-05-03,1
rBMs4WQ24XcgVAAgGuUNAg==,B,2023-05-01T21:46:26.548274Z,2023-05-01,1
rBMs4WQ24XcgVAAgGuUNAg==,B,2023-05-01T22:03:46.997472Z,2023-05-01,1
rBMs4WQ24XcgVAAgGuUNAg==,B,2023-05-01T22:04:57.022937Z,2023-05-01,1
rBMs4WQ24XcgVAAgGuUNAg==,B,2023-05-01T22:06:49.056247Z,2023-05-01,1
rBMs4WQ24XcgVAAgGuUNAg==,B,2023-05-01T22:06:59.425522Z,2023-05-01,1
rBMs4WQ24XcgVAAgGuUNAg==,B,2023-05-01T22:07:32.461166Z,2023-05-01,1
rBMs4WQ24XcgVAAgGuUNAg==,B,2023-05-01T22:11:32.941571Z,2023-05-01,1
rBMs4WQ24XcgVAAgGuUNAg==,B,2023-05-01T22:26:40.717292Z,2023-05-01,1
rBMs4WQ24XcgVAAgGuUNAg==,B,2023-05-01T22:27:43.330706Z,2023-05-01,1
rBMs4WQ24XcgVAAgGuUNAg==,B,2023-05-01T22:36:12.425627Z,2023-05-01,1
rBMs4WQ24XcgVAAgGuUNAg==,B,2023-05-01T22:36:28.022044Z,2023-05-01,1
rBMs4WQ24XcgVAAgGuUNAg==,B,2023-05-01T22:37:46.361241Z,2023-05-01,1
rBMs4WQ24XcgVAAgGuUNAg==,B,2023-05-01T22:43:49.371489Z,2023-05-01,1
rBMs4WQ24XcgVAAgGuUNAg==,B,2023-05-01T22:53:25.507789Z,2023-05-01,1
rBMs4WQ24XcgVAAgGuUNAg==,B,2023-05-01T22:55:37.068741Z,2023-05-01,1
rBMs4WQ24XcgVAAgGuUNAg==,B,2023-05-01T22:56:08.983928Z,2023-05-01,1
rBMs4WQ24XcgVAAgGuUNAg==,B,2023-05-01T22:56:49.018613Z,2023-05-01,1
rBMs4WQ24XcgVAAgGuUNAg==,B,2023-05-01T22:58:02.159910Z,2023-05-01,1
rBMs4WQ24XcgVAAgGuUNAg==,B,2023-05-01T22:59:28.437340Z,2023-05-01,1
rBMs4WQ24XcgVAAgGuUNAg==,B,2023-05-01T22:59:48.306283Z,2023-05-01,1
rBMs4WQ24XcgVAAgGuUNAg==,B,2023-05-01T23:00:11.889204Z,2023-05-01,1
rBMs4WQ24XcgVAAgGuUNAg==,B,2023-05-01T23:52:53.181860Z,2023-05-01,2
rBMs4WQ24XcgVAAgGuUNAg==,B,2023-05-01T23:56:15.132633Z,2023-05-01,2
rBMs4WQ24XcgVAAgGuUNAg==,B,2023-05-02T00:04:40.543533Z,2023-05-02,3
rBMs4WQ24XcgVAAgGuUNAg==,B,2023-05-02T00:05:38.598850Z,2023-05-02,3
rBMs4WQ24XcgVAAgGuUNAg==,B,2023-05-02T00:07:34.909831Z,2023-05-02,3
rBMs4WQ24XcgVAAgGuUNAg==,B,2023-05-02T00:07:48.987230Z,2023-05-02,3
rBMs4WQ24XcgVAAgGuUNAg==,B,2023-05-02T00:08:56.383954Z,2023-05-02,3
rBMs4WQ24XcgVAAgGuUNAg==,B,2023-05-02T00:09:09.779386Z,2023-05-02,3
rBMs4WQ24XcgVAAgGuUNAg==,B,2023-05-02T00:12:23.672794Z,2023-05-02,3
rBMs4WQ24XcgVAAgGuUNAg==,B,2023-05-02T00:24:13.574086Z,2023-05-02,3
rBMs4WQ24XcgVAAgGuUNAg==,B,2023-05-02T00:27:52.226200Z,2023-05-02,3
rBMs4WQ24XcgVAAgGuUNAg==,B,2023-05-02T00:27:58.432656Z,2023-05-02,3
rBMs4WQ2grogXAAfFyVEAg==,A,2023-05-03T06:02:55.163115Z,2023-05-03,1
rBMs4WQ2grogXAAfFyVEAg==,A,2023-05-03T06:04:33.018210Z,2023-05-03,1
rBMs4WQ2grogXAAfFyVEAg==,A,2023-05-03T06:05:20.906343Z,2023-05-03,1
rBMs4WQ2grogXAAfFyVEAg==,A,2023-05-03T06:10:00.817131Z,2023-05-03,1
rBMs4WQ2grogXAAfFyVEAg==,A,2023-05-03T06:25:12.387224Z,2023-05-03,1
rBMs4WQ2grogXAAfFyVEAg==,A,2023-05-03T06:25:53.381900Z,2023-05-03,1
rBMs4WQ2grogXAAfFyVEAg==,A,2023-05-03T06:26:17.071308Z,2023-05-03,1
rBMs4WQ2grogXAAfFyVEAg==,A,2023-05-03T06:48:05.860416Z,2023-05-03,1
rBMs4WQ2grogXAAfFyVEAg==,A,2023-05-03T06:49:01.883275Z,2023-05-03,1
rBMs4WQ2grogXAAfFyVEAg==,A,2023-05-03T06:50:05.698737Z,2023-05-03,1
rBMs4WQ3wTUgXAAfIPHRAg==,A,2023-05-01T15:54:38.857799Z,2023-05-01,1
rBMs4WQ3wTUgXAAfIPHRAg==,A,2023-05-01T15:55:45.100310Z,2023-05-01,1
rBMs4WQ3wTUgXAAfIPHRAg==,A,2023-05-01T15:56:04.830778Z,2023-05-01,1
rBMs4WQ3wTUgXAAfIPHRAg==,A,2023-05-01T15:56:48.277419Z,2023-05-01,1
rBMs4WQ3wTUgXAAfIPHRAg==,A,2023-05-01T15:57:32.009255Z,2023-05-01,1
rBMs4WQ3wTUgXAAfIPHRAg==,A,2023-05-01T15:59:53.969476Z,2023-05-01,1
rBMs4WQ3wTUgXAAfIPHRAg==,A,2023-05-01T16:01:05.669966Z,2023-05-01,1
rBMs4WQ3wTUgXAAfIPHRAg==,A,2023-05-01T16:01:28.598319Z,2023-05-01,1
rBMs4WQ3wTUgXAAfIPHRAg==,A,2023-05-01T16:02:13.621130Z,2023-05-01,1
rBMs4WQ4JH8gXAAfJEwfAg==,B,2023-05-02T05:40:41.390877Z,2023-05-02,1
rBMs4WQ4JH8gXAAfJEwfAg==,B,2023-05-02T05:40:46.382289Z,2023-05-02,1
rBMs4WQ4JH8gXAAfJEwfAg==,B,2023-05-02T05:42:20.857156Z,2023-05-02,1
rBMs4WQ4JH8gXAAfJEwfAg==,B,2023-05-02T05:48:28.794908Z,2023-05-02,1
rBMs4WQ4JH8gXAAfJEwfAg==,B,2023-05-02T05:54:25.594322Z,2023-05-02,1
rBMs4WQ4JH8gXAAfJEwfAg==,B,2023-05-02T05:55:53.048516Z,2023-05-02,1
rBMs4WQ4JH8gXAAfJEwfAg==,B,2023-05-02T05:57:20.085788Z,2023-05-02,1
rBMs4WQ5QucgVAAgLIWnAg==,B,2023-05-03T04:43:41.351427Z,2023-05-03,1
rBMs4WQ5QucgVAAgLIWnAg==,B,2023-05-03T04:44:36.424418Z,2023-05-03,1
rBMs4WQ5QucgVAAgLIWnAg==,B,2023-05-03T04:46:26.227600Z,2023-05-03,1
rBMs4WQ5QucgVAAgLIWnAg==,B,2023-05-03T04:46:54.846981Z,2023-05-03,1
rBMs4WQ5QucgVAAgLIWnAg==,B,2023-05-03T05:11:53.354503Z,2023-05-03,1
rBMs4WQ5QucgVAAgLIWnAg==,B,2023-05-03T05:12:10.130712Z,2023-05-03,1
rBMs4WQ5QucgVAAgLIWnAg==,B,2023-05-05T07:06:09.950896Z,2023-05-05,2
rBMs4WQ5QucgVAAgLIWnAg==,B,2023-05-05T07:07:00.604438Z,2023-05-05,2
rBMs4WQ5QucgVAAgLIWnAg==,B,2023-05-05T07:22:26.999801Z,2023-05-05,2
rBMs4WQ5QucgVAAgLIWnAg==,B,2023-05-05T07:22:48.153348Z,2023-05-05,2
rBMs4WQ5Rn0gXAAfLK+uAg==,A,2023-05-02T11:18:05.437938Z,2023-05-02,1
rBMs4WQ5Rn0gXAAfLK+uAg==,A,2023-05-02T11:19:09.462551Z,2023-05-02,1
rBMs4WQ5Rn0gXAAfLK+uAg==,A,2023-05-02T11:19:42.539909Z,2023-05-02,1
rBMs4WQ5Rn0gXAAfLK+uAg==,A,2023-05-02T11:20:19.146358Z,2023-05-02,1
rBMs4WQ5Rn0gXAAfLK+uAg==,A,2023-05-02T11:21:17.796211Z,2023-05-02,1
rBMs4WQ5Rn0gXAAfLK+uAg==,A,2023-05-02T11:22:42.824587Z,2023-05-02,1
rBMs4WQ5Rn0gXAAfLK+uAg==,A,2023-05-02T11:23:12.249096Z,2023-05-02,1
rBMs4WQ5Rn0gXAAfLK+uAg==,A,2023-05-02T11:23:24.017377Z,2023-05-02,1
rBMs4WQ5Rn0gXAAfLK+uAg==,A,2023-05-02T11:24:18.480209Z,2023-05-02,1
rBMs4WQ5Rn0gXAAfLK+uAg==,A,2023-05-02T11:25:40.694358Z,2023-05-02,1
rBMs4WQ5Rn0gXAAfLK+uAg==,A,2023-05-02T11:27:11.103261Z,2023-05-02,1
rBMs4WQ5Rn0gXAAfLK+uAg==,A,2023-05-02T11:28:45.600217Z,2023-05-02,1
rBMs4WQ5Rn0gXAAfLK+uAg==,A,2023-05-02T11:29:13.885028Z,2023-05-02,1
rBMs4WQ5Rn0gXAAfLK+uAg==,A,2023-05-02T11:31:01.468864Z,2023-05-02,1
rBMs4WQ5Rn0gXAAfLK+uAg==,A,2023-05-02T11:35:54.344910Z,2023-05-02,1
rBMs4WQ5Rn0gXAAfLK+uAg==,A,2023-05-02T11:36:11.532992Z,2023-05-02,1
rBMs4WQ5Rn0gXAAfLK+uAg==,A,2023-05-02T11:37:23.591807Z,2023-05-02,1
rBMs4WQ5Rn0gXAAfLK+uAg==,A,2023-05-03T17:45:16.154686Z,2023-05-03,2
rBMs4WQ5Rn0gXAAfLK+uAg==,A,2023-05-03T18:08:44.340609Z,2023-05-03,2
rBMs4WQ5Rn0gXAAfLK+uAg==,A,2023-05-03T18:08:58.302597Z,2023-05-03,2
rBMs4WQ5Rn0gXAAfLK+uAg==,A,2023-05-03T18:09:19.735085Z,2023-05-03,2
rBMs4WQ5Rn0gXAAfLK+uAg==,A,2023-05-03T18:09:39.926624Z,2023-05-03,2
rBMs4WQ5Rn0gXAAfLK+uAg==,A,2023-05-03T18:10:06.630611Z,2023-05-03,2
rBMs4WQ5Rn0gXAAfLK+uAg==,A,2023-05-03T18:12:01.909495Z,2023-05-03,2
rBMs4WQ8q78gVAAgRTOfAg==,A,2023-05-02T02:35:33.454715Z,2023-05-02,1
rBMs4WQ8q78gVAAgRTOfAg==,A,2023-05-02T02:36:04.509577Z,2023-05-02,1
rBMs4WQ8q78gVAAgRTOfAg==,A,2023-05-02T02:43:51.792452Z,2023-05-02,1
rBMs4WQ8q78gVAAgRTOfAg==,A,2023-05-02T02:44:31.050134Z,2023-05-02,1
rBMs4WQ8q78gVAAgRTOfAg==,A,2023-05-02T02:45:00.381122Z,2023-05-02,1
rBMs4WQ8q78gVAAgRTOfAg==,A,2023-05-02T02:45:22.805147Z,2023-05-02,1
rBMs4WQ8q78gVAAgRTOfAg==,A,2023-05-02T02:45:43.235181Z,2023-05-02,1
rBMs4WQ8q78gVAAgRTOfAg==,A,2023-05-02T02:51:11.263592Z,2023-05-02,1
rBMs4WQ8q78gVAAgRTOfAg==,A,2023-05-02T02:51:23.526222Z,2023-05-02,1
rBMs4WQ8q78gVAAgRTOfAg==,A,2023-05-02T02:53:34.522886Z,2023-05-02,1
rBMs4WQ8q78gVAAgRTOfAg==,A,2023-05-02T02:54:38.072810Z,2023-05-02,1
rBMs4WQ8q78gVAAgRTOfAg==,A,2023-05-02T02:54:43.701070Z,2023-05-02,1
rBMs4WQ8q78gVAAgRTOfAg==,A,2023-05-02T02:54:45.317592Z,2023-05-02,1
rBMs4WQ8q78gVAAgRTOfAg==,A,2023-05-02T02:54:46.628702Z,2023-05-02,1
rBMs4WQ8q78gVAAgRTOfAg==,A,2023-05-02T02:55:35.817179Z,2023-05-02,1
rBMs4WQ8q78gVAAgRTOfAg==,A,2023-05-02T02:55:48.591808Z,2023-05-02,1
rBMs4WQ8q78gVAAgRTOfAg==,A,2023-05-02T02:55:49.680864Z,2023-05-02,1
rBMs4WQ8q78gVAAgRTOfAg==,A,2023-05-02T02:56:01.592154Z,2023-05-02,1
rBMs4WQ8q78gVAAgRTOfAg==,A,2023-05-02T02:56:44.508506Z,2023-05-02,1
rBMs4WQ8q78gVAAgRTOfAg==,A,2023-05-02T02:57:20.393342Z,2023-05-02,1
rBMs4WQ8q78gVAAgRTOfAg==,A,2023-05-02T02:57:39.509134Z,2023-05-02,1
rBMs4WQ8tNUgXAAfRR6aAg==,B,2023-05-03T09:43:43.424333Z,2023-05-03,1
rBMs4WQ8tNUgXAAfRR6aAg==,B,2023-05-03T09:46:30.752320Z,2023-05-03,1
rBMs4WQ8tNUgXAAfRR6aAg==,B,2023-05-03T09:50:40.111079Z,2023-05-03,1
rBMs4WQ8tNUgXAAfRR6aAg==,B,2023-05-04T09:04:27.921578Z,2023-05-04,2
rBMs4WQ8tNUgXAAfRR6aAg==,B,2023-05-04T09:05:32.305429Z,2023-05-04,2
rBMs4WQ8tNUgXAAfRR6aAg==,B,2023-05-04T09:05:52.601409Z,2023-05-04,2
rBMs4WQ8tNUgXAAfRR6aAg==,B,2023-05-04T09:21:53.874001Z,2023-05-04,2
rBMs4WQ9THUgVAAgSrwbAg==,B,2023-05-03T09:32:19.076120Z,2023-05-03,1
rBMs4WQ9THUgVAAgSrwbAg==,B,2023-05-03T09:48:59.651559Z,2023-05-03,1
rBMs4WQ9THUgVAAgSrwbAg==,B,2023-05-03T09:52:06.875295Z,2023-05-03,1
rBMs4WQ9THUgVAAgSrwbAg==,B,2023-05-03T09:57:21.388972Z,2023-05-03,1
rBMs4WQ9h84gVAAgTM2FAg==,B,2023-05-03T20:42:19.342717Z,2023-05-03,1
rBMs4WQ9h84gVAAgTM2FAg==,B,2023-05-03T20:50:17.217442Z,2023-05-03,1
rBMs62O6+f6NAwAfKLrSAg==,B,2023-05-01T08:47:08.367968Z,2023-05-01,1
rBMs62O6+f6NAwAfKLrSAg==,B,2023-05-01T08:54:19.871298Z,2023-05-01,1
rBMs62O6+f6NAwAfKLrSAg==,B,2023-05-01T08:54:44.272515Z,2023-05-01,1
rBMs62O6+f6NAwAfKLrSAg==,B,2023-05-01T08:56:00.410799Z,2023-05-01,1
rBMs62O6+f6NAwAfKLrSAg==,B,2023-05-01T09:07:24.879871Z,2023-05-01,1
rBMs62O6+f6NAwAfKLrSAg==,B,2023-05-01T09:07:35.421711Z,2023-05-01,1
rBMs62O6+f6NAwAfKLrSAg==,B,2023-05-01T09:07:47.668135Z,2023-05-01,1
rBMs62O6+f6NAwAfKLrSAg==,B,2023-05-01T09:15:04.527723Z,2023-05-01,1
rBMs62O6+f6NAwAfKLrSAg==,B,2023-05-01T09:15:42.437848Z,2023-05-01,1
rBMs62OoOG0fvAAeDhnDAg==,A,2023-05-03T13:28:58.572435Z,2023-05-03,1
rBMs62OoOG0fvAAeDhnDAg==,A,2023-05-03T13:30:45.206163Z,2023-05-03,1
rBMs62OoOG0fvAAeDhnDAg==,A,2023-05-03T13:31:15.288538Z,2023-05-03,1
rBMs62OoOG0fvAAeDhnDAg==,A,2023-05-03T13:32:29.626241Z,2023-05-03,1
rBMs62OoOG0fvAAeDhnDAg==,A,2023-05-03T13:34:03.878108Z,2023-05-03,1
rBMs62OoOG0fvAAeDhnDAg==,A,2023-05-03T13:38:45.816369Z,2023-05-03,1
rBMs62OoOG0fvAAeDhnDAg==,A,2023-05-03T13:41:11.878738Z,2023-05-03,1
rBMs62OoOG0fvAAeDhnDAg==,A,2023-05-03T13:41:33.893846Z,2023-05-03,1
rBMs62OoOG0fvAAeDhnDAg==,A,2023-05-03T13:41:47.630025Z,2023-05-03,1
rBMs62OoOG0fvAAeDhnDAg==,A,2023-05-03T13:42:52.213544Z,2023-05-03,1
rBMs62OoOG0fvAAeDhnDAg==,A,2023-05-03T13:45:40.078779Z,2023-05-03,1
rBMs62OoOG0fvAAeDhnDAg==,A,2023-05-03T13:54:33.757870Z,2023-05-03,1
rBMs62OoOG0fvAAeDhnDAg==,A,2023-05-03T13:56:33.989013Z,2023-05-03,1
rBMs62OoOG0fvAAeDhnDAg==,A,2023-05-03T13:58:25.704875Z,2023-05-03,1
rBMs62OoOG0fvAAeDhnDAg==,A,2023-05-03T13:58:41.797470Z,2023-05-03,1
rBMs62OoOG0fvAAeDhnDAg==,A,2023-05-03T14:00:21.697861Z,2023-05-03,1
rBMs62OoOG0fvAAeDhnDAg==,A,2023-05-03T14:01:49.698893Z,2023-05-03,1
rBMs62OoOG0fvAAeDhnDAg==,A,2023-05-03T14:16:02.744601Z,2023-05-03,1
rBMs62OoOG0fvAAeDhnDAg==,A,2023-05-03T14:20:41.408985Z,2023-05-03,1
rBMs62OoOG0fvAAeDhnDAg==,A,2023-05-03T14:21:59.076211Z,2023-05-03,1
rBMs62OoOG0fvAAeDhnDAg==,A,2023-05-03T14:22:37.004008Z,2023-05-03,1
rBMs62Ov9AWNAwAfBseZAg==,A,2023-05-03T14:04:14.014004Z,2023-05-03,1
rBMs62Ov9AWNAwAfBseZAg==,A,2023-05-03T14:04:16.792940Z,2023-05-03,1
rBMs62Ov9AWNAwAfBseZAg==,A,2023-05-03T14:04:18.323525Z,2023-05-03,1
rBMs62Ov9AWNAwAfBseZAg==,A,2023-05-03T14:04:19.823275Z,2023-05-03,1
rBMs62Ov9AWNAwAfBseZAg==,A,2023-05-03T14:04:34.540150Z,2023-05-03,1
rBMs62Ov9AWNAwAfBseZAg==,A,2023-05-03T14:04:35.194805Z,2023-05-03,1
rBMs62Ov9AWNAwAfBseZAg==,A,2023-05-03T14:04:43.839283Z,2023-05-03,1
rBMs62Ov9AWNAwAfBseZAg==,A,2023-05-03T14:05:35.018357Z,2023-05-03,1
rBMs62Ov9AWNAwAfBseZAg==,A,2023-05-03T14:05:40.433619Z,2023-05-03,1
rBMs62Ov9AWNAwAfBseZAg==,A,2023-05-03T14:05:41.985205Z,2023-05-03,1
rBMs62Ov9AWNAwAfBseZAg==,A,2023-05-03T14:07:38.925661Z,2023-05-03,1
rBMs62Ov9AWNAwAfBseZAg==,A,2023-05-03T14:09:26.626694Z,2023-05-03,1
rBMs6GJtwbUA3QAiNywzAg==,B,2023-05-01T21:48:14.093841Z,2023-05-01,1
rBMs6GJtwbUA3QAiNywzAg==,B,2023-05-01T21:55:35.099962Z,2023-05-01,1
rBMs6GJtwbUA3QAiNywzAg==,B,2023-05-01T21:55:35.495223Z,2023-05-01,1
rBMs6GJtwbUA3QAiNywzAg==,B,2023-05-01T21:55:42.609051Z,2023-05-01,1
rBMs6GJtwbUA3QAiNywzAg==,B,2023-05-01T21:55:54.501894Z,2023-05-01,1
rBMs6GJtwbUA3QAiNywzAg==,B,2023-05-01T21:55:57.023892Z,2023-05-01,1
rBMs6GJtwbUA3QAiNywzAg==,B,2023-05-01T21:56:05.645738Z,2023-05-01,1
rBMs6GJtwbUA3QAiNywzAg==,B,2023-05-01T21:56:20.235777Z,2023-05-01,1
rBMs6GJtwbUA3QAiNywzAg==,B,2023-05-01T21:56:30.062081Z,2023-05-01,1
rBMs6GJtwbUA3QAiNywzAg==,B,2023-05-01T21:56:32.845907Z,2023-05-01,1
rBMs6GO042gFdAAfFLzyAg==,A,2023-05-03T21:21:14.738439Z,2023-05-03,1
rBMs6GO042gFdAAfFLzyAg==,A,2023-05-03T21:22:19.974709Z,2023-05-03,1
rBMs6GO042gFdAAfFLzyAg==,A,2023-05-03T21:23:57.289411Z,2023-05-03,1
rBMs6GO042gFdAAfFLzyAg==,A,2023-05-03T21:29:38.832119Z,2023-05-03,1
rBMs6GO0mbwFdAAfFAILAg==,B,2023-05-01T16:16:12.409229Z,2023-05-01,1
rBMs6GO0mbwFdAAfFAILAg==,B,2023-05-01T16:16:51.715820Z,2023-05-01,1
rBMs6GO0mbwFdAAfFAILAg==,B,2023-05-01T16:17:15.081899Z,2023-05-01,1
rBMs6GO0mbwFdAAfFAILAg==,B,2023-05-01T16:17:27.304886Z,2023-05-01,1
rBMs6GO0mbwFdAAfFAILAg==,B,2023-05-01T16:17:47.397635Z,2023-05-01,1
rBMs6GO0mbwFdAAfFAILAg==,B,2023-05-01T16:17:56.526798Z,2023-05-01,1
rBMs6GO0mbwFdAAfFAILAg==,B,2023-05-01T16:27:00.234924Z,2023-05-01,1
rBMs6GO5CW0FXQAgIj4BAg==,A,2023-05-02T10:46:18.437043Z,2023-05-02,1
rBMs6GO5CW0FXQAgIj4BAg==,A,2023-05-02T10:49:26.380204Z,2023-05-02,1
rBMs6GO5CW0FXQAgIj4BAg==,A,2023-05-02T10:55:08.692141Z,2023-05-02,1
rBMs6GO5CW0FXQAgIj4BAg==,A,2023-05-02T10:56:57.128802Z,2023-05-02,1
rBMs6GOovbkV0AAeD6sXAg==,B,2023-05-02T06:50:23.718750Z,2023-05-02,1
rBMs6GOovbkV0AAeD6sXAg==,B,2023-05-02T06:52:16.362534Z,2023-05-02,1
rBMs6GOovbkV0AAeD6sXAg==,B,2023-05-02T06:52:49.290681Z,2023-05-02,1
rBMs6GOovbkV0AAeD6sXAg==,B,2023-05-02T06:53:14.828844Z,2023-05-02,1
rBMs6GOovbkV0AAeD6sXAg==,B,2023-05-02T07:13:26.702712Z,2023-05-02,1
rBMs6GOovbkV0AAeD6sXAg==,B,2023-05-02T07:13:56.368773Z,2023-05-02,1
rBMs6GOovbkV0AAeD6sXAg==,B,2023-05-02T07:14:04.477288Z,2023-05-02,1
rBMs6GOovbkV0AAeD6sXAg==,B,2023-05-02T07:14:23.405132Z,2023-05-02,1
rBMs6GOovbkV0AAeD6sXAg==,B,2023-05-02T07:14:33.110672Z,2023-05-02,1
rBMs6GOovbkV0AAeD6sXAg==,B,2023-05-02T07:15:54.603798Z,2023-05-02,1
rBMs6GOovbkV0AAeD6sXAg==,B,2023-05-02T07:17:34.150177Z,2023-05-02,1
rBMs6GOovbkV0AAeD6sXAg==,B,2023-05-02T07:18:22.087815Z,2023-05-02,1
rBMs6GOovbkV0AAeD6sXAg==,B,2023-05-02T07:19:43.510582Z,2023-05-02,1
rBMs6GOovbkV0AAeD6sXAg==,B,2023-05-02T07:23:10.004731Z,2023-05-02,1
rBMs6GOovbkV0AAeD6sXAg==,B,2023-05-02T07:23:45.417557Z,2023-05-02,1
rBMs6GOovbkV0AAeD6sXAg==,B,2023-05-02T07:25:08.854764Z,2023-05-02,1
rBMs6GOv4jAFXQAgBplkAg==,A,2023-05-02T07:52:53.596939Z,2023-05-02,1
rBMs6GOv4jAFXQAgBplkAg==,A,2023-05-02T07:55:59.137114Z,2023-05-02,1
